tweet_id,author_id,text,created_at,response_tweet_id
2206393,645116,@115877 i didn't get the right order what do i do,Thu Nov 09 23:46:16 +0000 2017,2206392
2206395,645117,"@Uber_Support what does this mean? I tried wifi, my data, restarted the app and my phone https://t.co/Pvess8N46y",Thu Nov 09 23:46:32 +0000 2017,2206394
2206397,645118,"Hey @115873 you’re losing tons of business at EWR rn, the cab line is full of ppl requesting nonexistent uberx",Thu Nov 09 23:45:59 +0000 2017,2206396
2206399,640190,@Uber_Support hey the new ridepass options are very confusing. Can someone help me,Thu Nov 09 23:45:46 +0000 2017,2206398
2206401,645119,@Uber_Support I'm in the Uber but your driver can't connect to the app,Thu Nov 09 23:47:52 +0000 2017,2206400
2206403,645119,Of course I'd get in an @115873 and my driver can't connect to the app.,Thu Nov 09 23:41:08 +0000 2017,2206402
19694,645120,"@Uber_Support I was charged several times 1€ for no apparent reason, despite not being able to book an Uber. Please get back to me as to how to resolve this issue!! https://t.co/GGH8Hr7Slw",Thu Nov 09 23:38:27 +0000 2017,2206405
2206407,645121,@115873 is there anyway I can customize the route to my house it's difficult to explain to every driver that the route they are given by the app is not right and getting cancelled on or having to walk almost a mile in order to get picked up,Thu Nov 09 23:39:57 +0000 2017,2206406
2206409,645122,@Uber_Support I submitted it but didn’t see the option for my issue. I picked one and said my fair wasn’t adjusted.,Thu Nov 09 23:42:13 +0000 2017,2206408
2206411,645122,"@Uber_Support I’m currently on my uber ride. When I originally ordered it, the estimate was at $22. In the middle of the ride the driver took diff routes &amp; hit traffic and it’s now over $44. Is this standard?",Thu Nov 09 23:19:34 +0000 2017,2206410
2206414,645123,i hate @115873 so much who do I bill for the fucking 30 mins i️ spent waiting for a ride to be requested after the app glitched and cancelled my car that was 3 mins away,Thu Nov 09 23:44:20 +0000 2017,2206412
2206416,645124,"So an @115873 driver cancels my request and I get slugged a $10 cancellation fee ? In the words of Pauline Hanson, ...... @uber_support ?",Thu Nov 09 23:44:14 +0000 2017,2206415
2206418,645125,Uber man just held my phone for ransom at £10 @115873 ?,Thu Nov 09 23:40:33 +0000 2017,2206417
2206420,645126,@115877 What is the proximity of restaurants to your location that Uber Eats uses?,Thu Nov 09 23:39:11 +0000 2017,2206419
2206426,374634,hi @Uber_Support . How do you report drivers of sexual harassment?,Thu Nov 09 23:37:56 +0000 2017,2206425
2206428,645127,severe weather conditions my fucking ass @Uber_Support https://t.co/AWr4GiJe8C,Thu Nov 09 23:37:52 +0000 2017,2206427
2206430,645128,"@115873 seriously, can't get uber black at JFKat 630 pm on a Thursday? Screw you, I have a 4.98 uber rating and this is how I get rewarded? Switching to @115879",Thu Nov 09 23:40:04 +0000 2017,2206429
2206432,645129,@Uber_Support Thanks. Filled it out in the app already. Didn’t help.,Thu Nov 09 23:41:20 +0000 2017,2206431
2206434,645129,"Hey @115873, is Trinidad still working? Can’t get a ride.",Thu Nov 09 23:39:26 +0000 2017,2206433
2206436,645130,"@Uber_Support I signed up deliver for Ubereats and submitted my documents last week. Background check was completed Monday. Got a pin texted to me last night, but no other info. Photo keeps disappearing from account too.",Thu Nov 09 23:39:36 +0000 2017,2206435
2206438,645131,"@115877 wow, that was the worst delivery experience i’ve ever had. terrible enough to tweet you &amp; write a review before eating.",Thu Nov 09 23:41:27 +0000 2017,2206437
2206440,368506,"@Uber_Support hi sorry for replying so late, dms weren't working at all but please help my account i really have somewhere to be tonight and im relying on uber",Thu Nov 09 19:04:04 +0000 2017,2206439
2206442,429314,@115873 Over 5 minutes to get an @115873 when the map was showing 5-7 around me. That’s absolute trash,Thu Nov 09 23:37:26 +0000 2017,2206441
2206445,645132,@115873 @Uber_Support service isn’t working at the PHL airport. 🤯 https://t.co/hBmko53fxx,Thu Nov 09 23:34:37 +0000 2017,2206444
2206447,173581,@115873 I was just talking to the help line to get clarification on refusing or cancelling a ride because passenger didnt have a car seat for her baby. And now my account say Path perimeter build value must be null,Thu Nov 09 23:31:36 +0000 2017,2206446
2206449,645133,@Uber_Support just tried every type of Uber at @171607 no pickups. What’s going on?,Thu Nov 09 23:28:59 +0000 2017,2206448
2206452,630832,@Uber_Support No you haven’t!,Thu Nov 09 23:31:55 +0000 2017,2206450
2206454,645134,@Uber_Support what’s going on I can’t get an #uber from Hyde Park Chgo to downtown I’m annoyed what gives?,Thu Nov 09 23:36:35 +0000 2017,2206453
2206456,302467,@115877 option in north york is pretty shit. #sigh.,Thu Nov 09 23:32:33 +0000 2017,2206455
2206458,645135,Why can’t we get @115873 at LGA terminal C. It’s taking forever to find a ride.,Thu Nov 09 23:30:42 +0000 2017,2206457
2206460,645136,@115873 been have requested 3 rides in the last half hour waiting a jfk no luck in getting a ride,Thu Nov 09 23:29:19 +0000 2017,2206459
2206462,645137,Why did my @115873 driver ask me how much I was paying for the ride?,Thu Nov 09 23:30:09 +0000 2017,2206461
2206464,645138,@115873 there are now 6 people standing next to me at @122828 ....Uber app does not work for any of us. Everyone is timing out....,Thu Nov 09 23:28:11 +0000 2017,2206463
2206466,645139,"I don’t try to order @115877 very often, but when I try to the website never works. #letmecheckout",Thu Nov 09 23:25:24 +0000 2017,2206465
2206468,237383,I want some soul food and my card won’t work for Uber eats it’s blowing me i wanna cry like shit I’m irritated,Thu Nov 09 23:21:46 +0000 2017,2206467
2206470,645140,"I feel like I should be able to cancel an @115873 ride free of charge if my driver is ""6 min away"" for 20 minutes ..",Thu Nov 09 23:20:38 +0000 2017,2206469
2206472,645141,@115873 why did you charge me while you are still requesting a ride for me? not fair. https://t.co/cIkiNN8EAb,Thu Nov 09 23:20:52 +0000 2017,2206471
2206474,645142,@Uber_Support There was a charge taken out of my bank account for no reason. 3 charges for only two rides? Help please,Thu Nov 09 23:20:26 +0000 2017,2206473
2206476,645143,@Uber_Support I’ve not been receiving promo codes as a rider since many months back when I accidentally clicked to become a ‘driver’ on your app. It’s frustrating as I absolutely don’t have any intention to drive for you. Pls look into my account.,Thu Nov 09 23:19:50 +0000 2017,2206475
2206478,645144,@Uber_Support I know where the availability is but can you guys work on increasing it by 50 meters,Thu Nov 09 23:20:54 +0000 2017,2206477
2206480,645144,@Uber_Support @115877 can you guys increase the delivery boundaries by legit 50 meters so I can order food to school it’s getting cold and walking daily is getting annoying and impractical https://t.co/DoGNFbTLcK,Thu Nov 09 22:53:48 +0000 2017,2206479
2206483,645145,When you order @115877 and they give you the completely wrong order. I️ asked for a 10 piece chicken nuggets with a vanilla shake and I️ got a double quarter pounder with cheese and a chocolate shake. 😭😭😭 https://t.co/Q5LCTW837x,Thu Nov 09 23:16:55 +0000 2017,2206481
2206485,177315,@115873 please enable a way to decline POOL rides PERMANENTLY . I hate em. Ppl are never ready &amp; yall complain if cancel riders. Thnx,Thu Nov 09 23:15:28 +0000 2017,2206484
2206487,415239,"@Uber_Support @213343 Ive been waiting for my uber driver for 30 mins! Seriously he's been there since the last 30 mins! Not moving anywhere, I called for 5 times, he didn't answer. I texted via apps, also no answer. Come on guys! I've been using Uber a lot, this is the worst case ever ughhh https://t.co/k60SWJ1vxk",Thu Nov 09 23:01:30 +0000 2017,2206486
2206490,645146,"@115873 I can't schedule a ride in advance in Buffalo, NY??? What the heck?",Thu Nov 09 23:18:39 +0000 2017,2206489
2206492,645147,@115873 is there a phone number I can call as I have now been charged twice for waiting times because your drivers cancel on me because they are incompetent when it comes to using their GPS.,Thu Nov 09 23:09:15 +0000 2017,2206491
2206494,425512,@Uber_Support why am I receiving this error when a colleague next to me just submitted successfully? https://t.co/P5hCApQt23,Thu Nov 09 23:18:36 +0000 2017,2206493
2206497,627737,@115873 1) i lost one of my 50% coupons because your driver couldn’t find his way here and I️ had to get a new one. 2) how are all drivers busy all of the sudden and I can’t get a ride?,Thu Nov 09 23:16:14 +0000 2017,2206495
2206499,645148,@Uber_Support __email__,Thu Nov 09 23:10:21 +0000 2017,2206498
2206501,645148,@Uber_Support why is it such a hassle to change payments?,Thu Nov 09 23:01:41 +0000 2017,"2206500,2206502"
2206504,260692,@Uber_Support i sent it through the rating but also wanted to share the video so uber can see i wasn’t making it up,Fri Nov 10 00:52:53 +0000 2017,2206506
2206505,260692,@Uber_Support your drivers allowed to hold multiple personal calls while driving? 🤔,Thu Nov 09 23:08:21 +0000 2017,"2206503,2206507"
2206509,645149,"Hey @115873: 2 things. First, I want to be able to favorite a particularly great driver. Please add this in the future. And second, don’t throw credit cards ads onto my map! #Obnoxious",Thu Nov 09 23:10:35 +0000 2017,2206508
2206511,645150,whats up @Uber_Support the account is disabled and seriously there is no response on why and how???,Thu Nov 09 22:47:10 +0000 2017,2206510
2206513,645151,@115873 what nore must I do for my concerns to be justified???,Thu Nov 09 23:01:17 +0000 2017,2206512
2206515,456511,@Uber_Support I can’t sign in on that web sight.  My keyboard doesn’t come up on screen.  I have an iPhone 7.,Thu Nov 09 23:01:20 +0000 2017,2206514
2206517,456511,@Uber_Support  I received a message that I was online and not accepting trips.  I’ve been offline for 2 days. And my acceptance rate went way down. Can we correct this somehow. ?,Thu Nov 09 22:51:41 +0000 2017,2206516
2206519,645152,First time using @115873 after @6943 in Manchester to find the driver pull into a dead end 1min from pickup and wait for surge. #neverusinguberagain,Thu Nov 09 23:03:16 +0000 2017,2206518
2206523,477828,@Uber_Support how do I sign into a corporate Uber that has no phone number ?,Thu Nov 09 22:59:42 +0000 2017,2206522
2206525,404980,"Fuckin @115873 was 10ft in front of me, saw me &amp; cancelled. Racist much? Completely unacceptable.",Thu Nov 09 22:56:46 +0000 2017,2206524
2206527,645153,Every. Single. Day. you do this to me @115873 😫 Please fix this! https://t.co/rDi2dwHrcb,Thu Nov 09 22:56:50 +0000 2017,2206526
2206529,335607,Uber experience from DC Reagan to my hotel: The vehicle smelled like feces and the seats were severely stained. How does Uber allow drivers to sign up with vehicles in this condition ?!  #shameful @115873 @Uber_Support,Thu Nov 09 22:55:32 +0000 2017,"2206528,2206530,2206531"
2207763,645472,@115873 Literally jumped out of the car at the first red light. Had to call another Uber. I’m okay,Fri Nov 10 02:27:09 +0000 2017,2207762
2207766,Uber_Support,@119122 Here to help! Send us a DM with your email address with more info so we can assist.,Fri Nov 10 02:43:05 +0000 2017,2207767
2207768,119122,Why have the @115873 gods forsaken me?  We always get a crazy! 😩,Fri Nov 10 02:35:31 +0000 2017,2207766
2207770,158743,@Uber_Support Already did,Fri Nov 10 02:45:53 +0000 2017,2207772
2207771,158743,Actually it’s now a $10 fee lol this is ridiculous. Price doubled after I wrote that last tweet. @115877 you all need to do better this is cray. #uber https://t.co/zdwxwbwd9B,Fri Nov 10 02:26:43 +0000 2017,2207769
2207776,645473,"@Uber_Support Lol. You thought I didn't understand it. Nah, it's just straight theft. My booking fee was almost more than my meal.",Fri Nov 10 02:28:24 +0000 2017,2207775
2207778,645473,"@115877 FFS, I forgot to attach this https://t.co/zmd0E5E8ti",Fri Nov 10 01:56:19 +0000 2017,2207777
2207781,147043,"@Uber_Support I use Uber with __email__  and phone number 9650077843
I hope I will get my stuff back.",Fri Nov 10 06:28:17 +0000 2017,2207783
2207784,147043,@Uber_Support Once more if it can be of some help to get my stuff back,Fri Nov 10 07:44:02 +0000 2017,2207786
2207782,147043,It is annoying how these big companies @115873 @Uber_Support don't stand for what they say. I could not get my stuff back even after 1 month.,Fri Nov 10 02:35:11 +0000 2017,2207780
2207789,251221,@115873 please explain how this benefits drivers? https://t.co/3ziAsEvAuY,Fri Nov 10 02:31:31 +0000 2017,2207787
2207791,645474,"Shoutout to @115873 for charging me money even though the incompetent driver did not pick me up &amp; dipped. It’s clear that Uber is a company that only strives to maximize its profit at the expense of others. Why is it that it takes .01 sec to charge me, but days to refund me my $??",Fri Nov 10 02:28:17 +0000 2017,2207790
2207793,645475,"@Uber_Support Been there, done that. Ya’ll too slow",Fri Nov 10 02:31:30 +0000 2017,2207792
2207795,645475,"@115873 ya’ll disabled my account like im tryna keep this hoe here. Ya’ll supposed to be outside already, now i gotta finish this movie",Fri Nov 10 02:22:13 +0000 2017,2207794
2207797,343210,"So, I’m still waiting on that refund from @115877 . Starting to get seriously browned off with them.",Fri Nov 10 02:00:41 +0000 2017,"2207796,2207798"
2207800,613457,@Uber_Support Just did! Thanks for the link and I hope you enjoy the message because I'm furious at this point.,Fri Nov 10 02:28:10 +0000 2017,2207799
2207802,613457,"@115877 One of your drivers refused to deliver to my door and makes me go outside in the street to get my food. That's not what I paid for and I will never use this ""delivery"" service again.",Fri Nov 10 02:09:28 +0000 2017,2207801
2207804,645476,"@115877 Hello, can someone please DM me. Having issues with your call center.",Fri Nov 10 02:17:24 +0000 2017,2207803
2207806,645477,@Uber_Support been faithfully on my rider pass for months with auto renewal. Now it’s lapsed and I can’t get it back. Why has this discontinued?,Fri Nov 10 02:16:54 +0000 2017,2207805
2207808,382496,This rideshare pickup area at the @122828 is the WORST. Been waiting here for 10 minutes already and my @115873 driver is telling me there’s only one entrance gate open for drivers,Fri Nov 10 02:18:22 +0000 2017,2207807
2207810,645478,@Uber_Support Can we get a full time momentum section on the uber driver app in Australia because right now the card keeps getting me to do a survey and it doesn't go away even after I do it. I can't access my momentum card.,Fri Nov 10 01:41:30 +0000 2017,2207809
2207812,645479,WHY CAN'T I EVER GET A PIZZA DELIVERED THAT'S NORMAL @115877 https://t.co/bd98Z0erSH,Fri Nov 10 02:18:22 +0000 2017,2207811
2207814,645480,fuck u @115877 https://t.co/qnVFWUlv0Q,Fri Nov 10 02:15:36 +0000 2017,2207813
2207816,645481,@115877 very disappointed been an hour and a half still no food and half an hour ago you said 10 min now u saying 7 witch will make it 2,Fri Nov 10 02:23:52 +0000 2017,2207815
2207818,645482,Something is wrong with the @115877 app. I guess that’s god’s way of saying I don’t need Chipotle delivered at 9:15pm.,Fri Nov 10 02:16:44 +0000 2017,2207817
2207820,645483,@McDonalds @115877 Hopefully when they deliver the fries they will actually get a large fry and not this... :( https://t.co/h4TdiY0bMS,Fri Nov 10 02:18:07 +0000 2017,"2207821,2207819"
2207914,577970,"@Uber_Support I applied a promotion to my account but it isn't getting applied to my trips for some reason, kindly look into the issue.",Fri Nov 10 02:06:48 +0000 2017,"2207913,2207915"
2207918,577970,"@Uber_Support Hey I am a regular user of your app, still I was not provided with the option to buy a Ride Pass, can you help me get it? I reside in Del, India.",Fri Nov 10 01:56:38 +0000 2017,2207917
2207920,645484,Someone's trying to use my number for @115873 and it's been messing up me being able to use my account.,Fri Nov 10 02:07:13 +0000 2017,2207919
2207765,645472,@115873 @Uber_Support,Fri Nov 10 02:00:24 +0000 2017,2207921
2207923,645485,Tried to book my first @115873 with @116988  but the app didn't allow me. Tried different cards but disappointing. Had to use competitor...,Fri Nov 10 01:57:26 +0000 2017,2207922
2207925,388610,Where the rider pass @Uber_Support,Fri Nov 10 02:01:47 +0000 2017,2207924
2207927,645486,@115877 hey my @McDonalds order was incorrect. What do I️ do?,Fri Nov 10 02:08:02 +0000 2017,2207926
2207930,645487,"@Uber_Support Thanks but that information is about the “ride pass” which I’ve had in the past. I was just offered a “route pass” where you choose one route to save. Can I buy more than one of those at a time (ex. one from my home to Tempe, one to Scottsdale, etc).",Fri Nov 10 02:03:23 +0000 2017,2207928
2207932,645487,@Uber_Support Got offered a “route pass”. Can I buy more than one route?,Fri Nov 10 01:54:39 +0000 2017,2207931
2207934,645488,@Uber_Support I'm starving get me back money please so I can order again and fire that guy jules he is a thief,Fri Nov 10 02:04:49 +0000 2017,2207933
2207937,645488,@Uber_Support help me with my order that I did t received so I can get back my bread,Fri Nov 10 01:57:39 +0000 2017,2207935
2207939,537107,@Uber_Support For the past few days I've been heavily overcharged for my rides. Any help would be great appreciated.,Fri Nov 10 02:05:13 +0000 2017,2207938
2207941,645489,@115873 customer service sucks...waited 10 mins for my driver to figure out what was going on and did not get a refund. #NOTokay,Fri Nov 10 01:56:33 +0000 2017,2207940
2207943,645490,Wtf is with @115877 first says 9 pm delivery now 9:25 🙄🙄 come on,Fri Nov 10 01:53:52 +0000 2017,2207942
2207953,326038,@Uber_Support So how do I send you the drivers info via the app?  Obviously they know if they cancel people can’t easy complain about the scam,Fri Nov 10 01:52:42 +0000 2017,2207952
2207955,326038,@115873 should probably do something about the drivers that trick riders by “confirming” their dest prior to pickup and cancelling rides,Thu Nov 09 18:42:40 +0000 2017,2207954
2207957,645494,.@115873 the 🔥is where I started....why are you making my Uber driver take the most inefficient route ever lmfao https://t.co/hEVS6mnln4,Fri Nov 10 01:53:17 +0000 2017,2207956
2207959,326737,@Uber_Support This is the wrong driver that you are linking. He and I connected. It was earlier on 6th St. that I'm referring to.,Fri Nov 10 03:07:20 +0000 2017,2207961
2207962,326737,"@Uber_Support The driver Abdo went from 480 6th to 6 6th St. I was at 37 6th St. 3:20pm to be dropped at my address at 1671 Lombard. 
Driver Boris was 9th St! I just walked from the first place a half block to the corner of 6th/Mission 3:40pm as per the App suggestion. remybluesf@gmail",Fri Nov 10 04:10:54 +0000 2017,2207963
2207960,326737,"@Uber_Support I'm furious,two of your drivers dropped me and I got charged for both cancels! I want my $$ back! Not a credit! Not my fault",Fri Nov 10 01:49:08 +0000 2017,2207958
2207965,645495,@115873 how do I contact you about issues? Several drivers were having problems with the nav on their apps. Significantly delayed my trip and had to call multiple uber's.,Fri Nov 10 01:41:06 +0000 2017,2207964
2207967,486150,@115873  tell your drivers to stop talking please !!!!,Fri Nov 10 01:50:16 +0000 2017,2207966
2207971,645497,FUCK @115877 ! i called to cancel my order and they wouldn’t cancel it or refund my money. Will never use again. Don’t recommend.,Fri Nov 10 01:45:59 +0000 2017,2207970
2207975,635001,"#ArtificialIntelligence is #awesome for smart, fun chatbots. The drool delivered by @115873's customer service is not fun or intelligent. A human drove me home, let a human type a nice response to a rider who had a bad experience.",Fri Nov 10 01:43:14 +0000 2017,2207972
2207978,645498,Two @115873 rides cancelled on me. So im just gonna zen it out with my apple. https://t.co/jkfRFk6NTC,Fri Nov 10 01:44:19 +0000 2017,2207976
2207980,202742,"@Uber_Support help me support my cab, will you??
I don't see any https://t.co/K7d7y3BuVe",Fri Nov 10 01:32:30 +0000 2017,2207979
1731679,523187,@Uber_Support Pathetic customer service.  I was given the same answer 3 times - that I took a ride that I never did!  May be the Uber driver did drive from the pickup point to the drop off point without me on a trip I cancelled twice! This is HIGHWAY ROBBERY.,Fri Nov 10 01:39:04 +0000 2017,2207985
2207987,645500,not sure why @115873 is upset that i complained about paying for a ride i didn’t take 🤔,Fri Nov 10 01:36:29 +0000 2017,2207986
2207990,645501,"@115877 yo, if the wrong food gets delivered don't have me reorder it and then deliver the original stuff freezing cold and inedible.  Looking at you @87161",Fri Nov 10 01:33:08 +0000 2017,"2207988,2207991"
2207993,512170,My @115873 driver driving is going to make me throw up... #stopandgo,Fri Nov 10 01:35:45 +0000 2017,2207992
2207995,645502,@Uber_Support That link is for an existing event. I cannot create one.,Fri Nov 10 01:33:57 +0000 2017,2207994
2207997,645502,"@Uber_Support Hi, I'm trying to create an Uber event in Chile, but it says that it not possible anymore. We need this urgent! Thanks!",Fri Nov 10 01:06:15 +0000 2017,2207996
2208001,645503,"@Uber_Support Sorry, that page does not allow me to change the rating.  It for reporting problems, not for mistaken ratings.",Fri Nov 10 01:31:59 +0000 2017,2207999
2208003,645503,"@Uber_Support Help, I gave my driver the wrong rating.  He deserved a 5 but I gave him a 1.  The UX just showed 5 stars without a rating scale.  Normally, I click the star on the right, except today.",Fri Nov 10 01:26:42 +0000 2017,2208002
2208005,645504,"Never have seen this before, @115877. Just some rain! Guess you'll close up shop for winter. https://t.co/FNyxVlxQLx",Fri Nov 10 01:16:03 +0000 2017,2208004
2208007,645505,@Uber_Support in east melb i have been ordering from hunky dory Richmond a number of times but last 2 days it says location is too far.  Any idea? Called restaurant direct &amp; they said no problem their side?,Fri Nov 10 01:13:18 +0000 2017,2208006
2208009,645506,"@Uber_Support Hey @115873 @uber_support team, someone must have noticed my issue or something because in between my last tweet and now my account has been credited for the erroneous charges. Thanks for the fast response! Shame I couldn't get that ride today tho!",Fri Nov 10 01:16:53 +0000 2017,2208008
2208011,645506,"@115873 my card was charged twice after I attempted to get a ride tonight but the app kept hanging up on ""finding your ride"" and I never could get one. No way that I can see on the app to dispute erroneous charges. Not a happy person and I am a very regular customer.",Fri Nov 10 00:58:51 +0000 2017,2208010
2208013,645507,I️ thought @115873 VIP was supposed to be a cool perk with chill drivers. My drive is the least friendly Nashville native I’ve ever met 🙄,Fri Nov 10 01:25:45 +0000 2017,2208012
2208015,645508,@Uber_Support i don’t see it because my account is under Philly instead of New York City,Fri Nov 10 01:20:16 +0000 2017,2208014
2208017,645508,@Uber_Support is annoying the shit out of me...I’ve move from Philadelphia three months ago why can’t i get ride passes in NYC now 😑,Fri Nov 10 01:10:15 +0000 2017,2208016
2208019,449412,When the @115873 driver is reckless behind the wheel https://t.co/2EGaJWHtmL,Fri Nov 10 01:21:23 +0000 2017,2208018
2208021,645509,@Uber_Support  I was charged $89 for a trip my son took on our family account.   The charge should have been closer to $7.  How do I fix this?   Looks like driver did not close the trip and I was charged.,Fri Nov 10 01:18:19 +0000 2017,2208020
2208023,645510,@115873 I’m seriously so offended and betrayed,Fri Nov 10 01:22:35 +0000 2017,2208022
2208026,645511,Why charge me 4 times for 1 ride @115873 I'm highly upset I want a refund 😡,Fri Nov 10 01:19:53 +0000 2017,2208025
2208028,645512,"Engine light, tire light, gas light. @115873, your driver hit the “get out of the car” trinity. Take a bow! https://t.co/ubA0Fx2Dzi",Fri Nov 10 01:13:14 +0000 2017,2208027
2208030,642740,"@Uber_Support Already tried that. Guess what - no dice because apparently this is a perfectly ok route even though it resulted in 2x fare and time. Oh really??! (take a good look at the map and see if u can guess where driver went wrong, and where I redirected). Look forward to your response. https://t.co/mFQFQdBbES",Fri Nov 10 01:17:27 +0000 2017,2208029
2208032,645513,@115877 you messed up. and now i'm sad about the fries i didn't get.,Fri Nov 10 01:15:50 +0000 2017,2208031
2208034,645514,@115873 not declining payment but won’t let me request ride,Fri Nov 10 01:13:49 +0000 2017,2208033
2208036,645515,@115873 @Uber_Support stop cheating your customers with offers you don't provide. You charge almost ₹100 more than the offer you brag about.,Fri Nov 10 01:08:01 +0000 2017,2208035
2208039,282172,"@Uber_Support Trying to figure out what happened with my account - after one uneventful ride that ended with a tip and five star rating (on my end at least), my rating dropped drastically.",Fri Nov 10 01:10:06 +0000 2017,2208037
2208041,615568,when your @115873 driver refuses to pick you up after you tell them where you’re going and drives around in circles until you’re forced to cancel and get charged anyways 😊,Fri Nov 10 01:08:12 +0000 2017,2208040
2208043,586884,"@Uber_Support Well it’s not much of a duplicate charge, I think it may be a hold? Anyway you can personally check that?",Fri Nov 10 01:09:00 +0000 2017,2208042
2208045,586884,"@Uber_Support I’ve gotten charged twice, but only rode once today. Was maybe the other charge from me trying to get a ride couple minutes earlier?",Fri Nov 10 01:03:12 +0000 2017,2208044
2208047,645516,WOW. Charged a $5 fee for cancelling a ride that never showed up. Really @144886 @Uber_Support?!,Fri Nov 10 01:06:55 +0000 2017,2208046
2208049,291528,@Uber_Support once again I'm being stopped from driving!!! What is going on??? This is the second time and time is money!!!,Fri Nov 10 00:42:02 +0000 2017,"2208048,2208050"
2208054,645518,"Terrible customer service, uber won't refund my 5 dollar cancellation fee when my uber driver went to the wrong location. @Uber_Support",Fri Nov 10 01:02:22 +0000 2017,2208053
2208056,645519,@115873 why do the customer and driver maps not sync up? Been seeing this for about a week and it makes no sense..,Fri Nov 10 00:47:11 +0000 2017,2208055
2208058,645520,Contemplating contacting uber eats because they forgot my burger &amp; charged me but I’m so tired do I care?,Fri Nov 10 00:53:28 +0000 2017,2208057
2208060,645521,@AppleSupport Only the @115873 app. It won’t even let me redownload it.,Fri Nov 10 00:49:24 +0000 2017,2208059
2208067,645523,@Uber_Support I filled that out already. It’s been a really long time,Fri Nov 10 00:49:54 +0000 2017,2208066
2208069,645523,@115873 y’all take to long to respond via email I’m having trouble tryna login fam,Fri Nov 10 00:45:27 +0000 2017,2208068
2208071,645524,@Uber_Support Sent a DM,Fri Nov 10 00:47:29 +0000 2017,2208070
2208073,645524,Absolutely appalling service from @115877 tonight. Been charged for food that I did not receive. Stay clear of this awful company and use Deliveroo instead who actually value their customers. 😡😡😡😡,Fri Nov 10 00:39:02 +0000 2017,2208072
2208082,645526,@uber_support I want to report a navigation issue numerous times drivers have cancelled and I’ve had to wait 45 minutes plus to get a driver,Fri Nov 10 00:50:42 +0000 2017,2208080
2208084,645527,".@115877 is currently unavailable due to severe weather - weather: light rain, drizzle stopping in 30mins.

How is ‘light rain’ severe weather? https://t.co/9Ug72No7Kv",Fri Nov 10 00:45:33 +0000 2017,2208083
2208086,645528,"@Uber_Support Edited to actually include my name this time, good one https://t.co/bouV41niH7",Fri Nov 10 00:42:58 +0000 2017,2208085
2208088,645528,"Last time I use @115873.  Your driver adds 10 mins to arrival time, but you want to charge £5 to cancel, and only refund to my uber account, not my bank.  Absolute joke.",Fri Nov 10 00:34:41 +0000 2017,2208087
2208091,645529,Can we make @115877 happen in East Wenatchee please,Fri Nov 10 00:41:34 +0000 2017,2208089
2208098,645531,Yeah @115873 can't wait to speak to you all about your driver Solomon who thinks it's ok to fat shame and not even say hello when I get in.,Fri Nov 10 00:40:24 +0000 2017,2208097
2208140,642488,@Uber_Support I need my receipt.,Fri Nov 10 00:32:21 +0000 2017,2208138
2208142,642488,"Also, dear @115873 explain to me how there's 99 cars on the map and I can't get a ride? Fix that shit. Please and thank you.",Fri Nov 10 00:20:37 +0000 2017,2208141
2208153,363632,@Uber_Support @144886 issues tonight?,Fri Nov 10 00:11:46 +0000 2017,2208151
2208158,645545,"@182768 At least your phone even gives you the option, still doesn't even show up on mine. @115873 bring back the pool pass, it's getting to the point where no matter how much time I save I just won't be able to afford to commute this way anymore.",Fri Nov 10 00:00:59 +0000 2017,2208156
2208187,645552,@Uber_Support @645551 I had a driver drive by me at SJC and cancel when he saw me. No way to pull up previous drivers = no way to file a ticket to complain.,Fri Nov 10 00:56:33 +0000 2017,2208189
2208188,645551,So I cancel - $ if @115873 driver cancels - no problem. How does that work?,Thu Nov 09 22:19:29 +0000 2017,2208186
2209092,645768,@115873 why are you guys sending me emails for rides I didn’t purchase... what kind of fraud schemes are you perpetuating,Thu Oct 19 14:55:24 +0000 2017,2209091
2209094,645769,@10363 where is the pittsburgh office location ?? Uber moved from Ellsworth Avenue,Thu Oct 19 14:24:30 +0000 2017,2209093
2209096,348181,"Just woke up to a $150 charge for a cleaning fee on a 5 minute @115873 😤

10 hours in US already getting scammed. GREAT.",Thu Oct 19 14:54:04 +0000 2017,"2209095,2209097"
2209102,645770,@115873 Uber pool fucking sucks and is insanely overpriced. Just took me an hour and 20 mins to get from SF to Belmont. Was still late to work,Thu Oct 19 14:53:20 +0000 2017,2209101
2209148,645786,@Uber_Support I need a ride..... I'm stranded here in Quiapo!,Thu Oct 19 14:37:53 +0000 2017,2209147
2209163,551503,@115873 I’m trying to use the app on a new phone but having trouble getting the verification code to activate my account. Please help,Thu Oct 19 14:49:43 +0000 2017,2209160
2209165,645792,"@Uber_Support hello 
  I canceled my order yet I still have a levy on my bank account
Need help",Thu Oct 19 14:29:35 +0000 2017,2209164
2209169,293803,@uber_support I am getting the run-around on fixing my issue. Need to talk to someone. What's your Customer Service number?,Thu Oct 19 14:25:34 +0000 2017,2209168
2209171,645793,@115873 can you please help me resetting my number,Thu Oct 19 14:42:49 +0000 2017,2209170
2209176,645794,@Uber_Support what is happening with instant pay I'm trying to get gas,Thu Oct 19 14:25:24 +0000 2017,2209175
2213317,265761,"New @115873 racket: pick up passenger at normal pricing, cancel ride 15 min in, drop them off at location where an event is just ending and stick them with surge pricing. @Uber_Support remains complete garbage. https://t.co/KVnYcrFUPk",Fri Nov 10 05:18:39 +0000 2017,2213316
